disorder_id,orpha_code,name,disorder_type,disorder_group,expert_link,age_of_onset,type_of_inheritance
20393,276630,Symptomatic form of Coffin-Lowry syndrome in female carriers,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276630,Antenatal|Infancy|Neonatal,Autosomal dominant|Not applicable
2920,3270,Radioulnar synostosis-developmental delay-hypotonia syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3270,Neonatal,Unknown
2923,3275,Spondylocarpotarsal synostosis,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3275,Childhood|Infancy,Autosomal recessive
2927,425,Apolipoprotein A-I deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=425,All ages,Autosomal dominant
2931,3291,Teebi-Shaltout syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3291,Infancy|Neonatal,Autosomal recessive
2933,3293,Telecanthus-hypertelorism-strabismus-pes cavus syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3293,Neonatal,Unknown
2932,3292,Tel Hashomer camptodactyly syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3292,Infancy|Neonatal,Unknown
20407,279882,Spasmus nutans,Clinical syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=279882,Infancy,Unknown
2934,3294,Extensor tendons of finger anomalies,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3294,Neonatal,
20408,279888,Acute endophthalmitis,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=279888,All ages,Not applicable
20409,279891,Chronic endophthalmitis,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=279891,All ages,Not applicable
20410,279894,Toxic maculopathy due to antimalarial drugs,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=279894,All ages,Not applicable
2939,3301,Tetraamelia-multiple malformations syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3301,Infancy|Neonatal,Autosomal recessive|X-linked recessive
20411,279897,Primary oculocerebral lymphoma,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=279897,Adult,Not applicable
20412,279904,Primary intraocular lymphoma,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=279904,Adult,Not applicable
2940,3304,Fallot complex-intellectual disability-growth delay syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3304,Infancy|Neonatal,Autosomal recessive
2943,3312,Thalidomide embryopathy,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3312,Antenatal|Neonatal,Not applicable
20414,279914,Intermediate uveitis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=279914,Childhood,Not applicable
20415,279919,Infectious posterior uveitis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=279919,All ages,
20355,276198,Spinocerebellar ataxia type 36,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276198,Adult,Autosomal dominant
2882,3225,Hearing loss-familial salivary gland insensitivity to aldosterone syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3225,Infancy|Neonatal,
20354,276193,Spinocerebellar ataxia type 35,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276193,Adolescent|Adult,Autosomal dominant
20353,276183,Spinocerebellar ataxia type 32,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276183,Adult,Autosomal dominant
2881,3224,Deafness-genital anomalies-metacarpal and metatarsal synostosis syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3224,Infancy|Neonatal,
20352,276174,Idiopathic recurrent stupor,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276174,Adult,Not applicable
20359,276238,Machado-Joseph disease type 1,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276238,Adult|Childhood,Autosomal dominant
20358,276234,Non-syndromic male infertility due to sperm motility disorder,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276234,Adult,Autosomal recessive
2890,3230,Deafness-oligodontia syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3230,Infancy|Neonatal,
2891,3231,Deafness-onychodystrophy syndrome,Clinical group,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3231,Childhood,Autosomal dominant|Autosomal recessive
20361,276244,Machado-Joseph disease type 3,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276244,Adult,Autosomal dominant
20360,276241,Machado-Joseph disease type 2,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276241,Adult,Autosomal dominant
2894,3235,Progressive deafness with stapes fixation,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3235,Childhood,Autosomal recessive
2895,3236,Conductive deafness-ptosis-skeletal anomalies syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3236,No data available,
2892,3232,Deafness-ear malformation-facial palsy syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3232,Neonatal,
2893,3233,Cochleosaccular degeneration-cataract syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3233,Adult,
2899,3241,Deafness-craniofacial syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3241,Neonatal,
20370,276280,Hemihyperplasia-multiple lipomatosis syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276280,Childhood,Not applicable
20371,276399,Familial multinodular goiter,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276399,Adolescent,Autosomal dominant
2898,3239,Deafness-vitiligo-achalasia syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3239,Infancy|Neonatal,Autosomal recessive
2897,3238,Cardiospondylocarpofacial syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3238,All ages,Autosomal dominant
2896,3237,Multiple synostoses syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3237,Childhood,Autosomal dominant
2903,3246,Symphalangism with multiple anomalies of hands and feet,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3246,Infancy|Neonatal,
20375,276413,10q22.3q23.3 microdeletion syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276413,Infancy|Neonatal,Not applicable|Unknown
2900,3242,Renpenning syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3242,Infancy|Neonatal,X-linked recessive
20373,276405,Hyperbiliverdinemia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276405,Adult,Autosomal dominant|Autosomal recessive
2907,3250,Proximal symphalangism,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3250,Infancy|Neonatal,Autosomal dominant
2905,3248,Isolated distal symphalangism,Morphological anomaly,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3248,Infancy|Neonatal,Autosomal dominant
20376,276422,10q22.3q23.3 microduplication syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276422,Infancy|Neonatal,Not applicable|Unknown
20377,276429,Hypnic headache,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276429,Adult|Childhood|Elderly,Not applicable
2910,3255,Filippi syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3255,Infancy|Neonatal,Autosomal recessive
20383,276556,Hyperinsulinism due to UCP2 deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276556,Infancy|Neonatal,Autosomal dominant
20380,276432,Ogden syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276432,Infancy|Neonatal,X-linked dominant|X-linked recessive
2908,3253,Cleft lip/palate-ectodermal dysplasia syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3253,Infancy|Neonatal,Autosomal recessive
20381,276435,Lower motor neuron syndrome with late-adult onset,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276435,Adult,Autosomal dominant
3280,911,Combined immunodeficiency due to ZAP70 deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=911,Childhood,Autosomal recessive
3282,3325,Heparin-induced thrombocytopenia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3325,All ages,Not applicable
3294,746,Mitochondrial trifunctional protein deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=746,Infancy|Neonatal,Autosomal recessive
3295,943,Malonic aciduria,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=943,Childhood,Autosomal recessive
3290,621,Hereditary methemoglobinemia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=621,Infancy|Neonatal,Autosomal recessive
3271,2089,Glycogen storage disease due to hepatic glycogen synthase deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2089,Childhood,Autosomal recessive
3264,412,Dysbetalipoproteinemia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=412,Adolescent|Adult|Childhood|Elderly,Autosomal dominant|Multigenic/multifactorial
3267,743,Severe hereditary thrombophilia due to congenital protein S deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=743,Infancy|Neonatal,Autosomal recessive
3266,424,Familial hyperthyroidism due to mutations in TSH receptor,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424,All ages,Autosomal dominant
3277,325,Congenital factor II deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=325,All ages,Autosomal recessive
3276,343,Hyperimmunoglobulinemia D with periodic fever,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=343,Infancy,Autosomal recessive
3279,572,Immunodeficiency by defective expression of MHC class II,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=572,Infancy|Neonatal,Autosomal recessive
3275,1930,Herpes simplex virus encephalitis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1930,All ages,Multigenic/multifactorial|Not applicable
3316,158,Systemic primary carnitine deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158,Infancy|Neonatal,Autosomal recessive
3313,2056,Essential fructosuria,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2056,All ages,Autosomal recessive
18495,206436,Infantile Krabbe disease,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206436,Infancy,
3327,820,Sneddon syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=820,Adult,Autosomal dominant|Not applicable
18494,206428,Hypoxanthine-guanine phosphoribosyltransferase deficiency,Clinical group,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206428,All ages,X-linked recessive
3321,1945,Self-limited epilepsy with centrotemporal spikes,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1945,Childhood,Autosomal dominant
3298,832,Succinyl-CoA:3-oxoacid CoA transferase deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=832,Infancy|Neonatal,Autosomal recessive
3297,6,3-methylcrotonyl-CoA carboxylase deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=6,All ages,Autosomal recessive
3296,20,3-hydroxy-3-methylglutaric aciduria,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=20,All ages,Autosomal recessive
3306,714,Hemolytic anemia due to diphosphoglycerate mutase deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=714,Infancy,
3304,712,Hemolytic anemia due to glucophosphate isomerase deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=712,Infancy|Neonatal,Autosomal recessive
3219,2831,"Rhizomelic dysplasia, Patterson-Lowry type",Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2831,Childhood|Infancy,
3221,1129,Arachnodactyly-abnormal ossification-intellectual disability syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1129,Infancy|Neonatal,Unknown
18519,206546,Symptomatic form of muscular dystrophy of Duchenne and Becker in female carriers,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206546,Adult,X-linked recessive
3222,1383,Cataract-deafness-hypogonadism syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1383,Infancy|Neonatal,Autosomal recessive
18518,206538,Malignant non-dysgerminomatous germ cell tumor of ovary,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206538,Adolescent,Unknown
18521,206554,Fukutin-related limb-girdle muscular dystrophy R13,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206554,Infancy,Autosomal recessive
3225,1524,Craniomicromelic syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1524,Infancy|Neonatal,
18520,206549,Anoctamin-5-related limb-girdle muscular dystrophy R12,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206549,Adolescent|Adult|Childhood,Autosomal recessive
3226,1123,Caudal appendage-deafness syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1123,Neonatal,
18523,206564,POMGNT1-related limb-girdle muscular dystrophy R15,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206564,Adolescent|Childhood,Autosomal recessive
18522,206559,POMT2-related limb-girdle muscular dystrophy R14,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206559,Infancy,Autosomal recessive
18525,206572,Overlap myositis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206572,Adult,Not applicable
3229,3263,Syngnathia-cleft palate syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3263,Antenatal|Neonatal,
18524,206569,Immune-mediated necrotizing myopathy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206569,Adolescent|Adult|Childhood|Elderly,Not applicable
18527,206580,Autosomal recessive lower motor neuron disease with childhood onset,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206580,Childhood,Autosomal recessive
18526,206575,Rippling muscle disease with myasthenia gravis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206575,,Not applicable
18496,206443,Late-infantile/juvenile Krabbe disease,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206443,Adolescent|Childhood|Infancy,
3200,3439,Von Voss-Cherstvoy syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3439,Infancy|Neonatal,Autosomal recessive
18497,206448,Adult Krabbe disease,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206448,Adult,
18499,206470,Cystadenoma of childhood,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206470,Childhood,
3202,1217,Spinal atrophy-ophthalmoplegia-pyramidal syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1217,Neonatal,
3207,2680,Hypomyelination neuropathy-arthrogryposis syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2680,Antenatal,Autosomal recessive
18502,206484,Gonadoblastoma,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206484,Adolescent,
3206,1681,Diprosopus,Morphological anomaly,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1681,Antenatal,No data available
3214,1655,Müllerian derivatives-lymphangiectasia-polydactyly syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1655,Antenatal|Neonatal,Unknown
3250,633,Laron syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=633,Infancy|Neonatal,Autosomal recessive
3249,478,Kallmann syndrome,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=478,Adolescent|Childhood,Autosomal dominant|Autosomal recessive|Multigenic/multifactorial|X-linked recessive
3252,822,Hereditary spherocytosis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=822,All ages,Autosomal dominant|Autosomal recessive
3253,910,Xeroderma pigmentosum,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=910,All ages,Autosomal recessive
3258,229,Familial aortic dissection,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=229,All ages,
3256,777,X-linked non-syndromic intellectual disability,Etiological subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=777,Childhood|Infancy,X-linked recessive
3257,766,Hemolytic anemia due to red cell pyruvate kinase deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=766,Infancy|Neonatal,Autosomal recessive
3260,28,Vitamin B12-responsive methylmalonic acidemia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=28,Childhood,Autosomal recessive
18530,206594,Subacute inflammatory demyelinating polyneuropathy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206594,All ages,
18531,206599,Isolated asymptomatic elevation of creatine phosphokinase,Biological anomaly,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=206599,All ages,
